Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS Version,ADAS/ADS Version - Unknown,ADAS/ADS Version CBI,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude  - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
62-1524,1,Honda (American Honda Motor Co.),1-Day,,,OCT-2021,19UUB3F75HA, ,N/A,Acura,TLX, ,2017, ,e200aacdce9aba8,,Y,Consumer,,Y, ,No,ADAS,, ,Y, , , , , , ,,,Y,OCT-2021,,Y, ,,Y,,Y,,Y,,Y,UNK,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,No,Unknown,Unknown,,Y, , , , , , , , , , ,Y, , , , , , , ,Y,Unknown,,Y,Unknown,,Y,,Y,,Y,Unknown, ,Customer called inquiring about his loan with Honda Finance and gap insurance.  Subject vehicle was T-boned by another car that ran a red light.  Driver states airbags did not deploy and seat belt broke.  The other driver exited the car and left the scene., 
62-1525,1,Honda (American Honda Motor Co.),1-Day,,,OCT-2021,2HGFC2F67LH, ,N/A,Honda,Civic, ,2020, ,dbffbc66158e1d1,,Y,Consumer,,Y, ,No,ADAS,, ,Y, , , , , , ,,OCT-2021, ,OCT-2021,,Y,95c9fcf002b11db,,Y,,Y,,Y,Chicago, ,IL ,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Passenger Car,Unknown,Unknown,Parked,Unknown,Unknown, , , , , , , , , , ,Y,"Other, see Narrative",Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y, , , , , , , ,Y,Unknown,,Y,Unknown,,Y,,Y,,Y,Unknown, ,Customer called requesting Honda Financial Services assistance.  Driver became distracted when phone fell out of cup holder leading to collision with parked car., 
62-1526,1,Honda (American Honda Motor Co.),1-Day,,,OCT-2021,7FARW2H58JE, ,N/A,Honda,CR-V, ,2018, ,b7daeb1b68661c5,,Y,Consumer,,Y, ,No,ADAS,, ,Y, , , , , , ,,SEP-2021, ,OCT-2021,,Y,7183edb01375282,,Y,,Y,,Y,Syracuse, ,NY ,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y, , , , , , , ,Y,Unknown,,Y,Unknown,,Y,,Y,,Y,Unknown, ,"Customer called in regarding collision repair parts being on backorder.  Customer was at a 4-way stop, proceeded halfway through the intersection when another party T-boned him.", 
13781-1521,1,"Tesla, Inc.",1-Day,,,OCT-2021,5YJ3E1EB3MF, ,N/A,Tesla,Model 3, ,2021, ,9bcc74ef7dd1885,13401, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,13:05, ,300931fc9ba8589,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Sunol, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
10039-1520,1,"BMW of North America, LLC",1-Day,,,OCT-2021,5YMJU0C08M9, ,N/A,BMW,X5M, ,2021, ,eb15b4d48604ec6,,Y,Consumer,,Y, ,No,ADAS,, ,Y, , , , , , ,,AUG-2021, ,OCT-2021,,Y,78c121e2e008b3b,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,sacramento, ,CA ,,Y,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Yes,Unknown,72, , , , , , , , , , , ,Y, , , , , , , ,Y,No,, ,Yes,, ,, ,, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"Per the insurance company, the customer allegedly [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1306-1519,1,Toyota Motor Engineering & Manufacturing,1-Day,,,OCT-2021,2T3W1RFV6KC, ,n/a,Toyota,RAV4, ,2019, ,f8c940f74a4d379,30000, ,Consumer,TSS 2.0, , ,No,"Unknown, see Narrative",, ,Y, , , , , , ,,OCT-2021, ,OCT-2021,13:45, ,ab7e15b58ae8dba,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Pleasanton, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Wet,"Other, see Narrative",,Y,Unknown, , ,Y, ,Y, , , ,,Pole / Tree,Unknown,Yes,,,, , , , , , , , , , , ,Unknown,Yes,Yes,Unknown,,Y, ,Y,Y, , ,Y, , , , , , , , , , , , ,Y,Unknown,,Y,Yes,,Y,,Y,,Y,Unknown, ,"In this report, the entries above are based on unconfirmed allegations received from the customer through Toyota consumer relations. 
The customer alleged being in an accident, said thanks for saving his life, but also alleged that the lane trace assist failed. Customer stated that he was using cruise control at the time of the accident and does not remember the cruise control speed (but mentioned driving at the speed limit or 10% over the speed limit during the call). The customer alleged that there was sudden down pour of rain and should not have had the cruise control on, and could have been driving safer, but expected the lane trace to have performed better. The customer stated he was using his thumb to decrease the cruise control speed and believes he drove over a large puddle of water and possibly a pothole. The customer also stated that lanes were not detected and the lane tracing assist malfunctioned, causing the vehicle to hydroplane and drift. He reported that the vehicle hit 2-7 trees before coming to a stop. He stated the driver airbag deployed, saving his life, and the driver side seat airbag and driver curtain shield airbags also deployed. He alleges sustaining whiplash, bruising lower abdomen, left knee contusion, cut on left forearm and psychologic stress from the incident. He declined to go to the hospital at the time of the crash but did get a CT scan two days after the crash, which he stated revealed no brain injuries.", 
13781-1516,1,"Tesla, Inc.",1-Day,,,OCT-2021,5YJ3E1EA0JF, ,N/A,Tesla,Model 3, ,2018, ,ad376783b7234cd,,Y,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, ,Y,Y, , , , , ,,JUL-2021, ,OCT-2021,,Y,26af36f8886f820,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Rancho Cordova, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1243-1392,2,"Subaru of America, Inc.",10-Day Update,,,OCT-2021,JF2SKAJC7MH, ,N/A,Subaru,Forester, ,2021, ,3a36a7733d2dd83,22781, ,Consumer,,Y, ,No,ADAS,, ,Y,Y,Y, , , , ,,OCT-2021, ,OCT-2021,15:25, ,c23000d2e8b4e40,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Riverside, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65, ,Daylight,Y, , , , , , , ,,Passenger Car,Minor,Yes,"Other, see Narrative",Unknown,Yes,Y, , ,Y, , ,Y, , , , ,Proceeding Straight,Yes,Yes,Yes,70, , , ,Y, , ,Y, , ,Y, , , ,Y,Y,Y, , , , ,Unknown,,Y,Yes,,Y,,Y,,Y,Unknown, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
1243-1379,3,"Subaru of America, Inc.",10-Day Update,,,OCT-2021,JF2GTAECXM8, ,N/A,Subaru,Crosstrek, ,2021, ,2d8be67244886ea,4000, ,Consumer,,Y, ,No,ADAS,, ,Y, ,Y, , , , ,,AUG-2021, ,OCT-2021,06:06, ,47c8f9f110f99a7,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Westmoreland, ,NY ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65, ,Dawn / Dusk,Y, , , , , , , ,,Heavy Truck,Minor,Yes,Merging,Unknown,No,Y, , ,Y, , , , , , , ,Proceeding Straight,Yes,Yes,Yes,70, , , , , , ,Y, , ,Y, , , ,Y, ,Y, , , , ,Unknown,,Y,Yes,,Y,,Y,,Y,Unknown, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1513,1,"Tesla, Inc.",1-Day,,,OCT-2021,5YJXCBE43GF, ,N/A,Tesla,Model X, ,2016, ,78e9c8b2be108e3,37313, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,06:40, ,4fa3b0881d20cbc,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Houston, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1512,1,"Tesla, Inc.",1-Day,,,OCT-2021,5YJSA1E44GF, ,N/A,Tesla,Model S, ,2016, ,7dd6dfe52f7b5e1,83984, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,15:49, ,601f79269327cb2,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Cortlandt, ,NY ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1511,1,"Tesla, Inc.",1-Day,,,OCT-2021,5YJSA1E2XKF, ,N/A,Tesla,Model S, ,2019, ,8c22dd1d2b90a69,38463, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,09:57, ,81bc6900e0e5f5a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Chino, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1439,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJSA1E25HF, ,N/A,Tesla,Model S, ,2017, ,d16327592ac75d2,55046, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,20:38, ,9f0125b2f85c521,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,,Y,Daylight,Y, , , , , , , ,,Passenger Car,Unknown,Unknown,Proceeding Straight,Unknown,Unknown, , , , , ,Y, , , , , ,Proceeding Straight,Yes,Unknown,Unknown,10, , , , ,Y, , , , , , , ,Y, ,Y, ,Y, , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1408,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJYGDEF2LF, ,N/A,Tesla,Model Y, ,2020, ,bad249077b9e92d,22049, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,13:29, ,e9495a324d5bb3d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Brattleboro, ,VT ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1407,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJYGDEEXLF, ,N/A,Tesla,Model Y, ,2020, ,375e375dd24e0af,18931, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,13:25, ,85354259c696f70,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Fresno, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, , , , , , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1406,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJSA1E13HF, ,N/A,Tesla,Model S, ,2017, ,eee499ae9268eff,51918, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,02:44, ,8a344ea303a953c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Hayward, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,Traffic Incident,65, ,Dark - Lighted,Y, , , , , , , ,,SUV,Unknown,Unknown,Stopped,Unknown,Unknown, , , ,Y, , , , , , , ,Unknown,Yes,Unknown,Unknown,18, , , , , , ,Y, , , , , ,Y, ,Y, ,Y, , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1405,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJ3E1EA1JF, ,N/A,Tesla,Model 3, ,2018, ,35f53a2fb989ca5,39348, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,18:22, ,2bfbe330d5cdb5b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Jose, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65, ,Daylight,Y, , , , , , , ,,Passenger Car,Unknown,Unknown,Lane / Road Departure,Yes,Unknown, ,Y, , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,70, , , , , , ,Y, , , , , ,Y, ,Y, ,Y, , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-1404,2,"Tesla, Inc.",10-Day Update,,,OCT-2021,5YJ3E1EA4KF, ,N/A,Tesla,Model 3, ,2019, ,700e09be91915b9,45874, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,ADAS,, , ,Y, , , , , ,,OCT-2021, ,OCT-2021,17:48, ,90df28d6645a986,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Dallas, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,70, ,Daylight,Y, , , , , , , ,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,Yes,Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, ,Y, , , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
669-1350,3,Hyundai Motor America,Monthly Update,10,2021,OCT-2021,KM8R5DHEXMU, ,N/A,HYUNDAI,PALISADE, ,2021, ,920c6567f5d9516,,Y,Consumer,Highway Drive Assist, , ,No,ADAS,, ,Y, , , , , , ,,JUL-2021, ,SEP-2021,14:54, ,edaa26f10eca5bc,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,TX ,,Y,Highway / Freeway,Unknown,Unknown,,Y,Unknown, , , , , , ,Y, ,,SUV,Unknown,Unknown,Lane / Road Departure,Yes,Yes, ,Y,Y,Y,Y,Y, ,Y,Y, , ,Lane / Road Departure,Yes,Yes,Yes,,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , , , , , , , ,Y,Unknown,,Y,Yes,,Y,,Y,,Y,Unknown, ,"According to the customer's email, the vehicle was being driven on a two-lane highway at an unspecified speed. The customer did indicate the Highway Drive Assist mode was on.  The customer alleges that the vehicle left the lane of travel when driving a steep curved road, initiating a crash.  Hyundai notes that the ODD of the Highway Drive Assist system is limited by certain environmental factors, such as weather and curvatures in the path of travel, requiring the driver to remain engaged at all times while operating the vehicle.  Hyundai is attempting to gather additional details on the incident for a possible vehicle inspection. 
*10-Day Update*
Hyundai is attempting to inspect the incident vehicle and download the EDR report for further analysis.
*Monthly Update #1*
Hyundai inspected the vehicle on October [XXX], 2021. The inspection and associated EDR report is currently under review.  The results and assessment will be provided in the next monthly update and in the next monthly ""deep dive"" discussion with ODI.", 
1306-1376,2,Toyota Motor Engineering & Manufacturing,10-Day Update,,,OCT-2021,4T1G11AK3MU, ,N/A,Toyota,Camry, ,2021, ,e631d5e01d7073b,16500, ,Consumer,TSS 2.5+, , ,No,"Unknown, see Narrative",, ,Y, , , , , , ,,SEP-2021, ,OCT-2021,09:45, ,4a57ce4beb4f505,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Orange Grove, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,,Y,Unknown,Y, , , , , , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Unknown,Yes,Yes,Yes,55, , , , , , , , , , , ,Y, , , , , , , ,Y,Yes,Dept of Public Safety of Texas, ,Yes,,Y,,Y,,Y,Unknown, ,"In this report, the entries above are based on unconfirmed allegations.  Toyota was contacted by Enterprise Rental Car claims regarding this case. According to communications between Toyota and the Enterprise Rental Car claims handler, the rental driver alleged that they were driving 55~70mph with the cruise control engaged when the ""Lane assist jerked him off the road and he lost control of veh causing him to hit a guard rail"". The driver alleges they suffered burns on both shins from airbag deployment.
This update report is being submitted as part of SGO 2021-01 - Request 1 in which each reporting entity must submit ""an updated Incident Report on the tenth (10th) calendar day after receipt of notice"". The original report ID is 1306-1376-1.", 
502-1470,1,Ford Motor Company,1-Day,,,OCT-2021,1FTFW1ED3MF, ,N/A,Ford,F-150, ,2021, ,33030af43c59535,2000, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,No,"Unknown, see Narrative",, , , ,Y, , , ,Y,ODI #11436013,SEP-2021, ,OCT-2021,15:24, ,454dcb0ebecb8ff,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,AL ,,Y,Highway / Freeway,Unknown,Unknown,70, ,Daylight,Y, , , , , , , ,,Other Fixed Object,Fatality,Yes,,,, , , , , , , , , , , ,Unknown,Yes,Yes,Unknown,75, , , , , , , , , , , ,Y, ,Y, , , , , , ,Unknown,,Y,Yes,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
 According to information contained in the VOQ, ""The contact's father owned a 2021 Ford F-150. The contact stated that while his father was driving at 75-80 MPH on self-driving mode, the electronic steering wheel inadvertently locked, causing him to lose control of the vehicle and the vehicle crashed into an exit sign on the interstate. The air bags deployed. Then, the vehicle accelerated uncontrollably 260 yards and crashed into a tree where the vehicle came to a stop. A police report was filed.  The contact stated his father sustained injuries and was transported out of the vehicle to the hospital by emergency units. The contact stated his father deceased 4 hours later. The vehicle was towed to a tow lot, where it was totaled. The manufacturer was made aware of the failure. The approximate failure mileage was 2,000.""",Y
